epoch_date,date,sum_COL,sum_KHM,sum_MRT,sum_NER,COL_1_P1,COL_1_P2,COL_1_P3,COL_2_P1,COL_2_P2,COL_2_P3,COL_3_P1,COL_3_P2,COL_3_P3,KHM_1_P1,KHM_1_P2,KHM_1_P3,KHM_2_P1,KHM_2_P2,KHM_2_P3,KHM_3_P1,KHM_3_P2,KHM_3_P3,MRT_1_P1,MRT_1_P2,MRT_1_P3,MRT_2_P1,MRT_2_P2,MRT_2_P3,MRT_3_P1,MRT_3_P2,MRT_3_P3,NER_1_P1,NER_1_P2,NER_1_P3,NER_2_P1,NER_2_P2,NER_2_P3,NER_3_P1,NER_3_P2,NER_3_P3,,
1472076000,25.08.16 00:00,0,0,34322,17112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,1980,852,244,2467,7982,10973,9420,2331,2198,2252,709,3168,329,1795,2073,2257,,
1472079600,25.08.16 01:00,0,0,34666,17016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,1980,852,244,2502,8102,10874,9708,2343,2156,2273,685,3159,336,1717,2050,2297,,
1472083200,25.08.16 02:00,0,0,33702,16580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,1980,761,244,2501,7771,10909,9132,2317,2181,2259,700,3130,331,1697,1730,2235,,
1472086800,25.08.16 03:00,0,0,33167,16430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,1973,732,244,2531,7571,11043,8669,2265,2156,2273,687,3131,320,1640,1796,2162,,
1472090400,25.08.16 04:00,0,0,32880,16568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,1976,739,244,2499,7595,10852,8571,2328,2156,2280,685,3104,339,1645,1872,2159,,
1472094000,25.08.16 05:00,0,0,32739,16856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,1976,740,244,2477,7565,10808,8525,2336,2218,2295,699,3093,318,1649,2142,2106,,
1472097600,25.08.16 06:00,0,0,32472,16688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,1976,740,244,2467,7564,10634,8443,2363,2233,2324,678,3102,326,1659,1894,2109,,
1472101200,25.08.16 07:00,0,0,32667,17032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,1976,740,244,2468,7545,10732,8558,2384,2216,2304,676,3375,417,1579,2256,1825,,
1472104800,25.08.16 08:00,0,0,34187,19024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,1976,809,244,2491,7708,11848,8707,2384,2216,2304,715,4014,760,1288,3607,1736,,
1472108400,25.08.16 09:00,0,0,57641,30231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404,1976,838,244,2535,13943,24143,13558,2384,2216,2304,1288,4687,981,2716,10341,3314,,
1472112000,25.08.16 10:00,0,4940,83204,36432,0,0,0,0,0,0,0,0,0,20,0,0,365,909,669,624,1032,1321,0,450,1973,1179,252,2729,21317,31659,23645,2384,2216,2304,1690,5250,1173,5033,12012,4370,,
1472115600,25.08.16 11:00,0,10150,98585,33538,0,0,0,0,0,0,0,0,0,40,0,0,728,1299,1226,1344,2417,3096,0,694,1976,1388,341,2911,24085,40123,27067,2384,2216,2304,1338,5132,1146,5437,9414,4167,,
1472119200,25.08.16 12:00,0,8743,96341,32570,0,0,0,0,0,0,0,0,0,41,0,0,661,1182,1171,1203,1900,2585,0,493,1537,1522,228,2196,26811,34471,29083,2384,2199,2275,1453,5315,1113,4641,9264,3926,,
1472122800,25.08.16 13:00,0,4020,90126,28357,0,0,0,0,0,0,0,0,0,48,0,0,148,698,633,720,735,1038,0,544,1590,1638,222,2357,27105,31017,25653,2307,2136,2228,1387,4376,952,4101,7476,3394,,
1472126400,25.08.16 14:00,0,3323,98029,25559,0,0,0,0,0,0,0,0,0,48,0,0,148,509,346,663,691,918,0,603,1956,1304,304,2895,27417,37923,25627,2300,1961,2228,1352,3764,902,3232,7251,2569,,
1472130000,25.08.16 15:00,0,3524,90192,27841,0,0,0,0,0,0,0,0,0,48,0,0,129,524,344,692,699,1088,0,628,1956,1406,312,2795,24123,32831,26141,2300,2136,2227,1331,3693,856,4402,8189,2707,,
1472133600,25.08.16 16:00,10168,3463,90062,29191,1145,809,735,0,126,900,2400,2580,1473,48,0,0,112,519,339,652,698,1095,0,619,1956,1252,223,2771,23266,30732,29243,2300,2136,2196,1355,4324,948,5375,7949,2608,,
1472137200,25.08.16 17:00,16285,3187,100096,30231,1814,1340,1127,0,167,1399,3888,4167,2383,48,0,0,112,516,306,545,623,1037,0,749,1956,1270,285,2829,23500,37809,31698,2300,2136,2196,1529,4355,930,5194,8641,2950,,
1472140800,25.08.16 18:00,11606,3295,93819,25967,1741,1250,1107,0,174,1401,2205,2372,1356,48,0,0,112,508,317,558,673,1079,0,1015,1956,1275,324,2841,24825,33721,27862,2300,2136,2196,1546,3922,854,3935,6352,2726,,
1472144400,25.08.16 19:00,14647,3290,66005,20985,1634,1132,997,0,196,1404,3445,3717,2122,48,0,0,112,506,312,550,682,1080,0,628,1956,976,277,2755,17949,22065,19399,2300,2136,2196,1286,3355,733,2972,4261,1746,,
1472148000,25.08.16 20:00,11847,3297,43235,17751,1077,890,649,0,196,1404,2810,3061,1760,48,0,0,112,520,316,558,663,1080,0,396,1956,865,272,2646,11739,15782,9579,2300,2136,2196,730,2824,334,2201,3666,1364,,
1472151600,25.08.16 21:00,14596,3527,34543,16310,1330,1222,1122,0,196,1404,3455,3723,2144,48,0,0,112,514,337,530,889,1097,0,344,1956,819,247,2607,8892,11462,8216,2300,2136,2196,704,2690,311,1909,2275,1789,,
1472155200,25.08.16 22:00,15352,3591,32837,16068,1427,1310,1104,0,209,1404,3679,3955,2264,48,0,0,112,519,298,536,979,1099,0,344,1956,791,259,2621,8813,9831,8222,2300,2100,2196,698,2738,305,1786,2179,1766,,
1472158800,25.08.16 23:00,14806,3337,32778,16179,1441,1205,1070,0,192,1404,3523,3794,2177,48,0,0,113,511,313,561,700,1091,0,344,1956,800,272,2611,8708,9738,8349,2300,2062,2196,690,2743,299,1706,2164,2019,,
1472162400,26.08.16 00:00,12495,2035,34835,15880,951,978,749,0,192,1404,3038,3283,1900,48,0,0,115,496,273,248,321,534,0,344,1956,800,272,2551,9475,9948,9489,2300,2132,2254,686,2692,305,1890,1592,2029,,
1472166000,26.08.16 01:00,10127,929,34050,15830,550,736,534,0,192,1404,2460,2684,1567,48,0,0,108,556,217,0,0,0,0,344,1956,741,272,2563,9057,9760,9357,2300,2132,2272,704,2711,302,2059,1475,1875,,
1472169600,26.08.16 02:00,9448,3459,33491,15785,480,652,430,0,192,1404,2307,2524,1459,48,0,0,420,1749,1242,0,0,0,0,344,1956,713,272,2553,9598,9620,8435,2311,2132,2272,698,2709,305,1997,1487,1874,,
1472173200,26.08.16 03:00,9075,4268,32255,15343,444,609,387,0,192,1405,2211,2428,1399,48,0,0,765,2019,1436,0,0,0,0,344,1956,692,272,2544,9141,9438,7868,2316,2132,2272,693,2668,299,1625,1473,1865,,
1472176800,26.08.16 04:00,9036,4277,32047,15238,451,561,384,0,192,1435,2213,2407,1393,48,0,0,698,2056,1475,0,0,0,0,344,1956,760,272,2544,9104,9361,7706,2316,2132,2236,687,2680,287,1601,1459,1840,,
1472180400,26.08.16 05:00,8905,10674,31661,15351,449,548,384,0,192,1404,2183,2372,1373,35,0,0,710,1915,1456,1381,1975,3202,0,344,1956,756,272,2544,8867,9286,7636,2321,2182,2275,695,2580,309,1672,1472,1845,,
1472184000,26.08.16 06:00,8905,12212,31320,15839,447,550,384,0,192,1400,2186,2379,1367,40,0,0,754,1774,1592,1709,2600,3743,0,344,1956,756,272,2555,8341,9352,7744,2336,2184,2308,732,2726,293,1835,1529,1896,,
1472187600,26.08.16 07:00,8954,10160,30448,16448,457,555,384,0,192,1400,2197,2394,1375,40,0,0,709,1641,1581,1080,1516,3593,0,344,1956,756,272,2545,7995,8820,7760,2336,2184,2308,732,2741,421,1724,2078,1924,,
1472191200,26.08.16 08:00,8903,10156,31353,18871,425,546,384,0,192,1406,2190,2388,1372,40,0,0,774,1729,1570,1153,1418,3472,0,344,1956,833,272,2542,7885,9618,7903,2336,2184,2308,746,3422,742,1674,3511,1948,,
1472194800,26.08.16 09:00,8785,11424,59952,25931,395,536,384,0,192,1400,2164,2359,1355,40,0,0,932,1772,1623,2487,1651,2919,0,359,1956,871,270,2660,14842,25173,13821,2336,2184,2308,1203,3963,919,3187,7435,2396,,
1472198400,26.08.16 10:00,8786,13451,81674,28588,393,541,384,0,192,1400,2161,2357,1358,41,0,0,1021,1984,1544,2076,2449,4336,0,535,1956,1198,255,2756,18396,31008,25570,2336,2184,2308,1566,4273,1069,4505,6761,3586,,
1472202000,26.08.16 11:00,8768,6932,98069,30166,393,538,384,0,192,1400,2154,2350,1357,40,0,0,502,1126,799,813,1876,1776,0,731,1956,1312,320,2885,23337,37738,29790,2336,2184,2308,1665,4441,1103,5466,7215,3448,,
1472205600,26.08.16 12:00,8941,8943,99464,32027,450,570,384,0,192,1400,2184,2390,1371,42,0,0,648,1561,534,1280,2339,2539,0,791,1963,1332,298,2891,22812,37923,31454,2336,2184,2310,1667,4497,1080,5406,8692,3855,,
1472209200,26.08.16 13:00,9317,3837,94262,30279,533,656,384,0,192,1400,2263,2475,1414,48,0,0,577,506,333,521,875,977,0,478,1670,1152,270,2389,17946,39379,30978,2289,2184,2269,1540,4575,924,4351,8780,3367,,
1472212800,26.08.16 14:00,10137,2879,77946,24750,734,765,484,0,192,1400,2421,2638,1503,48,0,0,387,346,220,397,621,860,0,899,1706,1097,269,2480,16032,32136,23327,2288,2149,2265,1011,3767,699,3513,6626,2432,,
1472216400,26.08.16 15:00,12649,3550,52453,23062,1182,957,726,0,192,1400,3039,3277,1876,48,0,0,477,527,392,493,567,1046,0,968,1960,929,249,2546,12083,18807,14911,2288,2124,2188,867,3536,515,3680,5525,2339,,
1472220000,26.08.16 16:00,15199,3344,46008,20466,1545,1260,1098,0,188,1425,3601,3864,2218,48,0,0,48,510,333,550,752,1103,0,557,1264,877,141,1702,10418,16468,14581,2203,2104,2188,827,3367,457,2455,4085,2780,,
1472223600,26.08.16 17:00,15482,2870,45157,20482,1737,1222,1142,0,169,1419,3645,3905,2243,46,0,0,51,476,319,469,630,879,0,486,1988,852,192,2472,9392,16529,13246,2288,1990,2188,759,3209,423,2133,4995,2497,,
1472227200,26.08.16 18:00,15219,3208,41109,18856,1877,1233,861,0,182,1420,3588,3853,2205,47,0,0,52,491,314,542,648,1114,0,503,1980,852,198,2555,9171,14380,11470,2288,2104,2192,716,2967,440,2088,4054,2007,,
1472230800,26.08.16 19:00,13900,3180,32978,18015,1569,1172,835,0,188,1443,3224,3477,1992,48,0,0,52,488,299,539,653,1101,0,392,1984,852,245,2509,6665,10933,9398,2288,2104,2200,703,2905,410,1924,3982,1499,,
1472234400,26.08.16 20:00,12476,3180,31666,17211,1216,1152,649,0,188,1444,2893,3130,1804,48,0,0,52,483,296,543,657,1101,0,356,1969,852,248,2467,6640,10562,8572,2288,2104,2200,706,2883,392,1823,2952,1863,,
1472238000,26.08.16 21:00,11242,3146,35407,16777,785,1031,538,0,188,1444,2679,2905,1672,48,0,0,52,492,271,523,659,1101,0,356,1979,842,224,2464,8764,11965,8813,2288,2109,2200,716,2877,323,1870,2179,2215,,
1472241600,26.08.16 22:00,10521,2109,32534,16679,660,950,441,0,188,1402,2533,2758,1589,48,0,0,49,499,294,296,342,581,0,356,1988,745,224,2453,8638,10376,7754,2322,2192,2200,673,2860,286,1969,2127,2050,,
1472245200,26.08.16 23:00,9965,892,32985,16874,593,873,419,0,188,1417,2375,2599,1501,48,0,0,48,509,287,0,0,0,0,356,1988,748,224,2463,8836,10541,7829,2369,2196,2200,691,2837,295,2148,2069,2069,,
1472248800,27.08.16 00:00,9195,856,32376,16608,495,690,396,0,188,1413,2199,2421,1393,48,0,0,52,508,248,0,0,0,0,356,1981,735,236,2455,8626,10533,7454,2368,2196,2200,705,2745,293,1973,1942,2186,,
1472252400,27.08.16 01:00,8808,1076,32011,15875,447,569,396,0,188,1392,2121,2340,1355,39,0,0,39,432,174,0,145,247,0,356,1980,700,248,2450,8208,10439,7630,2368,2196,2247,679,2812,291,1733,1511,2038,,
1472256000,27.08.16 02:00,8687,2831,31723,16929,463,533,396,0,188,1392,2084,2305,1326,36,0,0,40,495,228,367,570,1095,0,356,1968,700,248,2452,8079,10176,7744,2368,2196,2280,707,2667,289,1862,2248,2312,,
1472259600,27.08.16 03:00,9192,2804,32354,16101,672,568,396,0,188,1392,2186,2407,1383,38,0,0,40,474,224,698,436,894,0,356,1972,700,248,2452,7854,10242,8530,2368,2196,2280,701,2651,270,1797,1653,2185,,
1472263200,27.08.16 04:00,9353,767,31704,15603,739,567,396,0,188,1402,2221,2441,1399,37,0,0,40,465,225,0,0,0,0,356,1972,767,256,2553,7811,10198,7791,2319,2189,2292,662,2618,257,1666,1501,2099,,
1472266800,27.08.16 05:00,9277,1810,31346,15607,715,556,396,0,188,1408,2206,2421,1387,37,0,0,40,454,202,399,245,433,0,356,1972,764,276,2463,7797,9968,7750,2324,2176,2298,670,2614,255,1638,1594,2038,,
1472270400,27.08.16 06:00,9202,3438,31205,15864,666,555,396,0,188,1408,2196,2411,1382,39,0,0,40,462,224,880,705,1088,0,356,1969,764,276,2460,7801,9924,7655,2324,2176,2240,678,2607,254,1630,1938,2017,,
1472274000,27.08.16 07:00,9231,2382,31249,15431,669,556,396,0,188,1408,2208,2422,1384,40,0,0,40,459,220,504,496,623,0,356,1972,764,276,2461,7836,9929,7655,2324,2176,2240,682,2596,256,1644,1663,1850,,
1472277600,27.08.16 08:00,9239,2409,28408,15404,669,548,396,0,188,1424,2207,2422,1385,37,0,0,27,332,162,599,612,640,0,356,1972,764,276,2464,6190,9106,7280,2324,2176,2240,682,2613,269,1447,1839,1814,,
1472281200,27.08.16 09:00,9191,3219,25845,15034,661,534,396,0,188,1439,2191,2409,1373,39,0,0,35,363,174,960,560,1088,0,356,1972,764,276,2464,5239,8762,6012,2324,2176,2305,694,2554,272,1330,1446,1933,,
1472284800,27.08.16 10:00,9159,3398,27448,15813,681,531,396,0,171,1414,2189,2409,1368,36,0,0,41,490,223,960,560,1088,0,356,1972,764,276,2435,6002,9012,6631,2324,2176,2316,690,2660,283,1305,1923,2136,,
1472288400,27.08.16 11:00,9216,3395,29682,17116,699,541,396,0,189,1408,2193,2417,1373,37,0,0,40,485,225,960,560,1088,0,356,1972,764,276,2461,7058,9783,7012,2326,2176,2316,725,2721,352,1837,3009,1654,,
1472292000,27.08.16 12:00,8937,3337,34073,17242,569,543,396,0,192,1400,2136,2361,1340,37,0,0,40,442,210,960,560,1088,0,356,1967,832,276,2506,8545,10679,8912,2408,2179,2316,845,2741,369,1616,3238,1530,,
1472295600,27.08.16 13:00,8599,1334,35524,17624,413,545,396,0,192,1400,2063,2284,1306,46,0,0,6,358,269,241,141,273,0,356,1942,832,276,2485,10317,11831,7485,2359,2260,2316,857,2787,351,1638,3372,1684,,
1472299200,27.08.16 14:00,8601,729,37516,17670,437,540,396,0,192,1400,2063,2276,1297,48,0,0,0,399,282,0,0,0,0,339,1962,831,256,2564,11276,11967,8321,2328,2260,2316,755,2789,301,1909,3263,1749,,
1472302800,27.08.16 15:00,8644,1417,39271,18752,440,539,386,0,192,1428,2075,2286,1298,48,0,0,0,435,304,121,193,316,0,320,1956,829,243,2547,11748,13169,8459,2328,2212,2316,722,2833,316,2211,4148,1666,,
1472306400,27.08.16 16:00,8631,3210,36165,18142,438,538,372,0,193,1421,2073,2294,1302,47,0,0,0,437,315,644,647,1120,0,320,1964,801,240,2549,10425,12522,7344,2328,2172,2236,715,2852,328,2251,3454,1806,,
1472310000,27.08.16 17:00,8665,3090,37578,17664,435,539,372,0,200,1408,2088,2306,1317,48,0,0,0,314,228,741,639,1120,0,374,1939,792,243,2540,11247,12505,7938,2328,2172,2236,718,2849,315,1821,3552,1673,,
1472313600,27.08.16 18:00,8660,3266,32935,16846,437,539,372,0,200,1408,2084,2306,1314,48,0,0,0,413,281,792,612,1120,0,454,1924,736,246,2571,8381,10535,8088,2328,2172,2236,708,2788,298,1619,3159,1538,,
1472317200,27.08.16 19:00,9191,3267,34377,16558,682,543,372,0,200,1408,2197,2415,1374,48,0,0,0,434,261,792,612,1120,0,558,1924,764,244,2576,8188,10859,9264,2328,2172,2236,711,2736,285,1826,2843,1421,,
1472320800,27.08.16 20:00,9268,3267,34277,16473,708,542,372,0,200,1408,2217,2436,1385,48,0,0,0,438,257,792,612,1120,0,512,1940,831,250,2538,7930,10031,10245,2328,2172,2238,730,2762,290,2161,2555,1237,,
1472324400,27.08.16 21:00,8791,3188,34397,16459,483,547,372,0,200,1408,2116,2332,1333,46,0,0,33,412,246,687,627,1137,0,525,1965,800,244,2508,8687,10236,9432,2328,2172,2264,720,2747,278,2096,2620,1234,,
1472328000,27.08.16 22:00,8722,3105,34757,16507,443,546,372,0,200,1408,2102,2321,1330,44,0,0,5,409,250,607,632,1158,0,356,1932,813,244,2510,8538,10580,9784,2328,2172,2264,715,2666,293,1777,3033,1259,,
1472331600,27.08.16 23:00,8719,3084,33464,16479,441,542,372,0,186,1408,2110,2332,1328,44,0,0,14,415,245,572,647,1147,0,356,1908,803,245,2537,8230,10503,8882,2328,2172,2264,702,2773,276,1759,2685,1520,,
1472335200,28.08.16 00:00,8710,3080,34412,16690,437,549,372,0,184,1408,2102,2328,1330,44,0,0,22,416,212,583,657,1146,0,356,1908,798,248,2498,8500,10641,9463,2328,2192,2264,725,2716,282,1800,2957,1426,,
1472338800,28.08.16 01:00,8748,3006,34742,16101,453,552,372,0,195,1408,2113,2322,1333,39,0,0,0,442,186,600,639,1100,0,356,1908,794,248,2592,9394,10666,8784,2328,2207,2264,722,2711,280,1811,2562,1216,,
1472342400,28.08.16 02:00,9266,3064,32752,15787,692,548,372,0,200,1408,2221,2434,1391,37,0,0,17,437,219,614,630,1110,0,356,1962,791,248,2496,8081,10363,8455,2328,2185,2272,703,2720,283,1618,2473,1205,,
1472346000,28.08.16 03:00,9262,3378,32151,16392,690,549,372,0,200,1408,2214,2433,1396,38,0,0,40,454,204,892,632,1118,0,356,1971,796,248,2492,7873,10177,8238,2314,2197,2268,678,2711,282,1849,2882,1211,,
1472349600,28.08.16 04:00,9208,3480,32047,15899,668,551,372,0,200,1408,2212,2414,1383,40,0,0,0,441,194,1061,641,1103,0,356,1980,795,248,2496,7927,10177,8068,2296,2224,2268,724,2706,277,1710,2492,1202,,
1472353200,28.08.16 05:00,9276,3290,31973,15712,707,556,372,0,200,1399,2221,2430,1391,34,0,0,0,419,202,913,637,1085,0,356,1981,827,248,2509,7971,10031,8050,2296,2224,2268,718,2678,279,1613,2432,1204,,
1472356800,28.08.16 06:00,9298,3339,31845,15891,696,546,372,0,200,1425,2223,2441,1395,39,0,0,0,448,222,918,625,1087,0,356,1983,804,248,2500,7785,10082,8087,2296,2224,2268,718,2676,269,1614,2429,1397,,
1472360400,28.08.16 07:00,8845,3356,31729,15872,525,538,372,0,200,1404,2125,2340,1341,40,0,0,0,472,224,907,622,1091,0,356,1976,797,248,2496,7876,9979,8001,2348,2224,2268,716,2670,263,1530,2417,1436,,
1472364000,28.08.16 08:00,8638,3470,29037,15591,415,536,372,0,200,1404,2085,2314,1312,40,0,0,0,472,224,984,650,1100,0,356,1980,792,248,2496,6658,9320,7187,2380,2224,2268,697,2671,283,1271,2407,1390,,
1472367600,28.08.16 09:00,8484,1447,26588,14986,370,544,372,0,171,1398,2052,2279,1298,38,0,0,0,331,186,318,223,351,0,356,1980,791,248,2490,5164,9015,6544,2380,2224,2268,705,2688,285,1108,2276,1052,,
1472371200,28.08.16 10:00,8488,1972,28380,15419,367,544,372,0,196,1396,2045,2273,1295,38,0,0,0,432,190,406,236,670,0,356,1974,792,248,2577,6005,9398,7030,2380,2224,2268,697,2721,293,1489,2292,1055,,
1472374800,28.08.16 11:00,8560,681,29149,15692,374,579,372,0,204,1396,2054,2286,1295,38,0,0,0,188,81,232,142,0,0,356,1934,790,248,2524,6637,9573,7087,2380,2224,2268,713,2730,303,1570,2326,1178,,
1472378400,28.08.16 12:00,8602,2473,29260,18102,416,560,372,0,204,1396,2060,2293,1301,39,0,0,0,438,201,753,544,498,0,356,1961,795,248,2509,6436,9692,7263,2380,2225,2267,720,2820,315,2345,3397,1633,,
1472382000,28.08.16 13:00,8586,3516,31726,17738,416,544,372,0,204,1396,2062,2288,1304,46,0,0,0,450,279,941,699,1101,0,351,1964,861,248,2504,6665,9665,9468,2325,2232,2264,709,2798,307,2522,3367,1214,,
1472385600,28.08.16 14:00,8502,3337,31605,17791,398,546,372,0,179,1398,2046,2270,1293,48,0,0,0,477,313,774,620,1105,0,320,1955,873,248,2502,6709,10014,8984,2291,2232,2269,660,2804,328,2330,3383,1494,,
1472389200,28.08.16 15:00,8560,3194,31137,16780,433,547,372,0,192,1400,2055,2276,1285,48,0,0,0,429,321,632,665,1099,0,320,1956,834,248,2512,6825,10981,7461,2351,2232,2264,680,2906,328,1585,3332,1102,,
1472392800,28.08.16 16:00,8574,3167,30834,17318,430,543,372,0,197,1400,2061,2284,1287,46,0,0,0,422,314,623,660,1102,0,320,1958,796,246,2504,6667,11039,7304,2330,2176,2264,663,2888,362,1579,3320,1736,,
1472396400,28.08.16 17:00,8568,3126,29168,17276,430,541,372,0,200,1400,2060,2279,1286,44,0,0,0,418,286,616,662,1100,0,324,1976,782,236,2480,6487,9735,7148,2308,2162,2264,661,2819,368,1982,3102,1610,,
1472400000,28.08.16 18:00,8517,3141,29203,16228,392,541,372,0,200,1400,2053,2270,1289,44,0,0,0,435,299,597,660,1106,0,324,1981,782,236,2490,6539,9921,6930,2299,2140,2261,661,2689,341,1853,2671,1313,,
1472403600,28.08.16 19:00,9046,3149,28878,16354,633,547,372,0,200,1400,2155,2381,1358,44,0,0,0,434,287,617,663,1104,0,324,1987,801,236,2508,6525,9840,6657,2305,2140,2249,684,2700,365,1806,2706,1399,,
1472407200,28.08.16 20:00,9208,3106,29366,16338,702,549,372,0,200,1400,2190,2419,1376,45,0,0,0,425,291,596,632,1117,0,324,1983,828,241,2598,6618,10425,6349,2321,2140,2197,673,2718,366,1553,2991,1379,,
1472410800,28.08.16 21:00,9204,3110,33653,16574,705,545,372,0,200,1400,2185,2421,1376,48,0,0,0,425,289,584,660,1104,0,324,1940,792,256,2524,8454,11877,7486,2331,2140,2232,674,2704,321,1684,3095,1393,,
1472414400,28.08.16 22:00,8845,3069,32966,16410,538,542,372,0,200,1400,2114,2342,1337,48,0,0,0,424,291,575,627,1104,0,324,1924,788,256,2506,9029,10690,7449,2283,2140,2241,672,2650,300,1742,3117,1265,,
1472418000,28.08.16 23:00,8665,2782,33047,16613,442,555,372,0,200,1400,2076,2302,1318,47,0,0,0,424,284,522,507,998,0,324,1924,788,256,2507,9006,10793,7449,2268,2140,2260,691,2724,316,1732,3092,1390,,
1472421600,29.08.16 00:00,8632,3036,34138,15825,437,550,372,0,200,1400,2064,2294,1315,48,0,0,10,453,257,544,620,1104,0,324,1924,787,256,2504,10291,10714,7338,2268,2140,2260,663,2694,292,1677,2484,1347,,
1472425200,29.08.16 01:00,9217,3163,34074,16045,700,556,372,0,200,1400,2189,2417,1383,47,0,0,100,530,218,544,620,1104,0,324,1924,787,256,2506,10246,10694,7337,2290,2140,2260,652,2690,295,1666,2764,1288,,
1472428800,29.08.16 02:00,9019,4616,33928,16007,609,559,372,0,200,1400,2147,2370,1362,39,0,0,668,1107,534,544,620,1104,0,324,1996,782,256,2492,10262,10429,7387,2337,2125,2273,681,2702,306,1595,2750,1238,,
1472432400,29.08.16 03:00,8986,6927,33877,15696,598,550,372,0,200,1400,2143,2367,1356,38,0,0,1110,1907,1604,544,620,1104,0,324,1996,782,256,2502,10180,10550,7287,2332,2112,2284,666,2695,293,1598,2452,1264,,
1472436000,29.08.16 04:00,9028,7916,33705,15973,605,553,372,0,200,1400,2152,2382,1364,41,0,0,1279,2188,2140,544,620,1104,0,324,1993,794,256,2505,10131,10366,7336,2332,2186,2284,664,2672,316,1609,2687,1223,,
1472439600,29.08.16 05:00,9037,8257,33250,16403,609,556,372,0,200,1400,2155,2382,1363,42,0,0,1547,1998,1731,736,805,1398,0,324,1936,793,256,2564,9588,10388,7401,2332,2192,2284,676,2694,297,1608,3097,1223,,
1472443200,29.08.16 06:00,8983,12777,32384,16456,615,527,372,0,200,1400,2139,2376,1354,41,0,0,1161,2021,1588,2102,2068,3796,0,324,1951,792,256,2515,8890,10364,7292,2332,2192,2284,684,2647,300,1768,3016,1233,,
1472446800,29.08.16 07:00,9089,0,32377,16178,604,581,372,0,200,1400,2165,2404,1363,0,0,0,0,0,0,0,0,0,0,324,1975,818,256,2490,8866,10286,7362,2332,2192,2284,674,2765,324,1645,2738,1224,,
1472450400,29.08.16 08:00,8580,0,36560,18915,376,563,372,0,200,1400,2067,2292,1310,0,0,0,0,0,0,0,0,0,0,324,1939,904,256,2507,9750,12132,8748,2332,2192,2284,1136,4018,909,1299,3219,1526,,
1472454000,29.08.16 09:00,8515,0,59476,26827,372,554,372,0,200,1400,2049,2276,1292,0,0,0,0,0,0,0,0,0,0,326,1982,915,256,2518,14079,25826,13574,2332,2192,2284,1221,4298,967,2657,8926,1950,,
1472457600,29.08.16 10:00,8516,0,98868,34363,369,559,372,0,200,1400,2045,2275,1296,0,0,0,0,0,0,0,0,0,0,499,1938,1218,256,2820,24796,42536,24805,2332,2192,2284,1951,5270,1058,5727,10218,3331,,
1472461200,29.08.16 11:00,8443,0,118536,35837,366,538,372,0,200,1400,2028,2256,1283,0,0,0,0,0,0,0,0,0,0,554,1920,1518,300,3126,28325,51204,31589,2377,2192,2284,2022,5324,913,6139,9934,4652,,
1472464800,29.08.16 12:00,8641,0,126219,35179,430,560,372,0,200,1400,2071,2296,1312,0,0,0,0,0,0,0,0,0,0,697,1944,1593,293,3017,30878,51919,35878,2332,2192,2283,1807,5117,955,5730,10240,4523,,
1472468400,29.08.16 13:00,9009,0,120810,32503,513,625,420,0,175,1404,2145,2370,1357,0,0,0,0,0,0,0,0,0,0,309,914,725,117,2957,32537,44408,38843,2332,2143,2232,1647,4718,1039,5375,8346,4671,,
1472472000,29.08.16 14:00,9711,0,123767,31322,607,785,455,0,176,1413,2303,2535,1437,0,0,0,0,0,0,0,0,0,0,560,1932,1508,311,3047,31957,46925,37527,2332,2104,2232,1439,4260,1036,5605,8119,4195,,
1472475600,29.08.16 15:00,12654,0,111757,33668,1234,1022,739,0,195,1440,2965,3220,1839,0,0,0,0,0,0,0,0,0,0,580,1932,1350,281,3044,31372,40457,32741,2332,2104,2222,1099,4705,844,6381,9955,4026,,
1472479200,29.08.16 16:00,15204,0,118166,32211,1671,1327,934,0,184,1432,3585,3862,2209,0,0,0,0,0,0,0,0,0,0,580,1932,1371,280,2838,32990,46345,31830,2332,2104,2148,947,5012,840,5585,9061,4182,,
1472482800,29.08.16 17:00,15937,0,121667,31570,1874,1299,1078,0,177,1425,3744,4033,2307,0,0,0,0,0,0,0,0,0,0,598,1932,1534,288,2888,33581,45161,35685,2332,2104,2154,1147,4736,765,5193,9238,3901,,
1472486400,29.08.16 18:00,15592,0,113679,31113,1804,1319,1037,0,171,1397,3665,3944,2255,0,0,0,0,0,0,0,0,0,0,520,1932,1590,254,2896,28268,43710,34509,2332,2142,2236,1623,4607,731,5036,9086,3320,,
